,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
21,25.843152786106888,2.756352977108663e-18,3.063421348756761,59.29819865076348,1.5576223544203358e-17,33.641782505285406
22,30.398371812357055,4.396116272737719e-19,3.5065051785509844,69.75338983344423,2.4843757266169174e-18,38.50992811105452
23,35.75342829233891,7.01106081806094e-20,4.013423042240216,82.04555055873247,3.962382637033491e-19,44.08020569467919
24,42.047598407420196,1.118086009455873e-20,4.593287757808385,96.49500500034357,6.319416107141655e-20,50.45312168079152
25,49.44397000711493,1.782952365094676e-21,5.256485282018441,113.47701649666774,1.0078034599092474e-20,57.74331784800038
26,58.13334645992218,2.8429734304548625e-22,6.014843290628405,133.43086249281458,1.6071245292216287e-21,66.08147583800006
27,68.33872650983923,4.532826784947959e-23,6.881818933276118,156.87027561848612,2.5626769402628157e-22,75.61645022494886
28,80.32041993589144,7.226409268160141e-24,7.8727068343107565,184.39540453743868,4.086053133486044e-23,86.51764785585259
29,94.3818542433073,1.1519295285816773e-24,9.004868024656535,216.7064435800458,6.5143989440371484e-24,98.97766883048696
30,110.87611699218101,1.8359921267533775e-25,10.297979883290266,254.61906362120044,1.0384804767751169e-24,113.21522029738058
31,130.21325893282813,2.925819235549339e-26,11.774306262478328,299.08174244284436,1.6552680761445205e-25,129.47830749783577
32,152.86835115567644,4.661702412614363e-27,13.458985669411433,351.1950331170615,2.6380042168825917e-26,148.04769628055467
33,179.39024007319,7.425893303657402e-28,15.380333553704318,412.2327133331766,4.203484494531173e-27,169.2406264664167
34,210.41087087626966,1.1826180668650156e-28,17.57015225185331,483.6646133876188,6.696659625717111e-28,193.41473449192972
35,246.65494510156088,1.882842427722113e-29,20.06403878161496,567.180708175009,1.0666154203299785e-28,220.97211487481283
36,288.9495312191035,2.9966512518918345e-30,22.901676246805238,664.7157569327437,1.6984084498246037e-29,252.36341101593558
37,338.23304701705166,4.7674585412835015e-31,26.127088868237287,778.473356984073,2.7035989666254854e-30,288.09177408285467
38,395.562765984809,7.581201008653831e-32,29.788833354177335,910.9477133214739,4.302158930520222e-31,328.7164612879243
39,462.1196536198926,1.2049163728778135e-32,33.940090242577185,1064.94068099573,6.843045709703316e-32,374.85575868579036
40,539.2089023805241,1.9138416445602207e-33,38.638607844252306,1243.5706794971438,1.0879328035659514e-32,427.1888057310394
41,628.2540006447805,3.037679548248707e-34,43.946438512447095,1450.26888342515,1.7286643614735205e-33,486.45576703896853
42,730.7815487016784,4.817425080257474e-35,49.92939247573778,1688.7566577819143,2.7449629988913232e-34,553.4556405118143
43,848.3933527617701,7.632520532599662e-36,56.656119192450134,1962.9965644222423,4.3554696169600957e-35,629.0408127220753
44,982.7216511559002,1.2079136331877868e-36,64.19671163229789,2277.10752075381,6.904864400661956e-36,714.1072797667474
45,1135.362773278145,1.9091704547508556e-37,72.62071759859506,2635.233049686426,1.0935503158263679e-36,809.5792601241411
46,1307.7842921976592,3.013081328408871e-38,81.9944380357385,3041.3503794293038,1.729894611135045e-37,916.3867619719939
47,1501.2010874101902,4.7472318864586587e-39,92.37740066561891,3499.007992098783,2.732894601706458e-38,1035.4345725368485
48,1716.4170631530792,7.464982580942614e-40,103.81792532964967,4010.9808784219385,4.3108627695479427e-39,1167.5611712270304
